Num. Nota,ID Nota Fiscal,Situacao,Cliente,Prestador,Valor da Nota,UF do Cliente,Data de Emissao,Tributavel,Valor para Receita,Descricao,Valor Total
000000000000529,600749332,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1455,5",RS,18/08/2023,N,"960,04",SERVIÇO DE CARGA E DESCARGA,"960,04"
000000000000529,600749332,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1455,5",RS,18/08/2023,S,"495,46",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"495,46"
000000000000530,600753785,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,18/08/2023,N,180,SERVIÇO DE CARGA E DESCARGA,180
000000000000530,600753785,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,18/08/2023,S,"197,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"197,94"
000000000000531,600756211,Normal,ARM TOLFO TRANSP,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2975,23",RS,18/08/2023,N,1845,SERVIÇO DE CARGA E DESCARGA,1845
000000000000531,600756211,Normal,ARM TOLFO TRANSP,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2975,23",RS,18/08/2023,S,"1130,23",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1130,23"
000000000000532,600757440,Normal,BJ transportes de itatiba ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2456,61",SP,18/08/2023,N,1670,SERVIÇO DE CARGA E DESCARGA,1670
000000000000532,600757440,Normal,BJ transportes de itatiba ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2456,61",SP,18/08/2023,S,"786,61",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"786,61"
000000000000533,600759181,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,150,RS,18/08/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000000533,600759181,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,150,RS,18/08/2023,S,50,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,50
000000000000534,600760578,Normal,EDINI TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",RS,18/08/2023,N,600,SERVIÇO DE CARGA E DESCARGA,600
000000000000534,600760578,Normal,EDINI TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",RS,18/08/2023,S,"533,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"533,82"
000000000000535,600790903,Substituida,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5669,1",SP,18/08/2023,N,3200,SERVIÇO DE CARGA E DESCARGA,3200
000000000000535,600790903,Substituida,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5669,1",SP,18/08/2023,S,"2469,1",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2469,1"
000000000000536,600799153,Normal,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"6047,04",SP,18/08/2023,N,3200,SERVIÇO DE CARGA E DESCARGA,3200
000000000000536,600799153,Normal,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"6047,04",SP,18/08/2023,S,"2847,04",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2847,04"
000000000000537,600804244,Normal,Transrodace Transportes Rodoviários Ltda.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,18/08/2023,N,180,SERVIÇO DE CARGA E DESCARGA,180
000000000000537,600804244,Normal,Transrodace Transportes Rodoviários Ltda.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,18/08/2023,S,"197,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"197,94"
000000000000538,600804973,Normal,TAC Transportes e Armazéns LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",SC,18/08/2023,N,930,SERVIÇO DE CARGA E DESCARGA,930
000000000000538,600804973,Normal,TAC Transportes e Armazéns LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",SC,18/08/2023,S,"203,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"203,82"
000000000000539,600805254,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,10635,RS,18/08/2023,N,8154,SERVIÇO DE CARGA E DESCARGA,8154
000000000000539,600805254,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,10635,RS,18/08/2023,S,2481,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,2481
000000000000540,600805505,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",SC,18/08/2023,N,540,SERVIÇO DE CARGA E DESCARGA,540
000000000000540,600805505,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",SC,18/08/2023,S,"215,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"215,88"
000000000000541,600805900,Substituida,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1709,61",RS,18/08/2023,N,"1150,01",SERVIÇO DE CARGA E DESCARGA,"1150,01"
000000000000541,600805900,Substituida,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1709,61",RS,18/08/2023,S,"559,6",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"559,6"
000000000000542,600806397,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1511,76",RS,18/08/2023,N,880,SERVIÇO DE CARGA E DESCARGA,880
000000000000542,600806397,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1511,76",RS,18/08/2023,S,"631,76",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"631,76"
000000000000543,600806554,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"844,85",SP,18/08/2023,N,500,SERVIÇO DE CARGA E DESCARGA,500
000000000000543,600806554,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"844,85",SP,18/08/2023,S,"344,85",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"344,85"
000000000000544,600806733,Normal,EXPRESSO NEPOMUCENO S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",MG,18/08/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000000544,600806733,Normal,EXPRESSO NEPOMUCENO S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",MG,18/08/2023,S,"206,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"206,91"
000000000000545,600807111,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,52706,SP,18/08/2023,N,32800,SERVIÇO DE CARGA E DESCARGA,32800
000000000000545,600807111,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,52706,SP,18/08/2023,S,19906,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,19906
000000000000546,600807188,Normal,Dinâmica Real Distribuidora de Produtos Alimentícios,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,89",RS,18/08/2023,N,550,SERVIÇO DE CARGA E DESCARGA,550
000000000000546,600807188,Normal,Dinâmica Real Distribuidora de Produtos Alimentícios,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,89",RS,18/08/2023,S,"205,89",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"205,89"
000000000000547,600807509,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,150,SP,18/08/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000000547,600807509,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,150,SP,18/08/2023,S,50,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,50
000000000000548,600807738,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2394,DF,18/08/2023,N,1710,SERVIÇO DE CARGA E DESCARGA,1710
000000000000548,600807738,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2394,DF,18/08/2023,S,684,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,684
000000000000549,600807929,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3463,52",RS,18/08/2023,N,2380,SERVIÇO DE CARGA E DESCARGA,2380
000000000000549,600807929,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3463,52",RS,18/08/2023,S,"1083,52",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1083,52"
000000000000550,600808294,Normal,KM CARGO MULTIMODAL E LOGÍSTICA LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,880,SP,18/08/2023,N,570,SERVIÇO DE CARGA E DESCARGA,570
000000000000550,600808294,Normal,KM CARGO MULTIMODAL E LOGÍSTICA LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,880,SP,18/08/2023,S,310,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,310
000000000000551,600808649,Normal,JOANINI TRANSPORTE RODOVIARIO DE CARGAS EIREL,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,89",SP,18/08/2023,N,480,SERVIÇO DE CARGA E DESCARGA,480
000000000000551,600808649,Normal,JOANINI TRANSPORTE RODOVIARIO DE CARGAS EIREL,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,89",SP,18/08/2023,S,"275,89",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"275,89"
000000000000552,600809215,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,420,SC,18/08/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000552,600809215,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,420,SC,18/08/2023,S,120,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,120
000000000000553,600809370,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SC,18/08/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000000553,600809370,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SC,18/08/2023,S,"206,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"206,91"
000000000000554,600809412,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",SC,18/08/2023,N,200,SERVIÇO DE CARGA E DESCARGA,200
000000000000554,600809412,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",SC,18/08/2023,S,"137,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"137,94"
000000000000555,600809570,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,336,SC,18/08/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000555,600809570,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,336,SC,18/08/2023,S,96,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,96
000000000000556,600809763,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,336,SC,18/08/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000556,600809763,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,336,SC,18/08/2023,S,96,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,96
000000000000557,600809959,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,756,SC,18/08/2023,N,380,SERVIÇO DE CARGA E DESCARGA,380
000000000000557,600809959,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,756,SC,18/08/2023,S,376,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,376
000000000000558,601353444,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"168,97",RS,22/08/2023,N,120,SERVIÇO DE CARGA E DESCARGA,120
000000000000558,601353444,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"168,97",RS,22/08/2023,S,"48,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"48,97"
000000000000559,601353820,Normal,TAC Transportes e Armazéns LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,84",SC,22/08/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000559,601353820,Normal,TAC Transportes e Armazéns LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,84",SC,22/08/2023,S,"137,84",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"137,84"
000000000000560,601359662,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,22/08/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000560,601359662,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,22/08/2023,S,"266,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"266,91"
000000000000561,601398781,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1900,RS,22/08/2023,N,1000,SERVIÇO DE CARGA E DESCARGA,1000
000000000000561,601398781,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1900,RS,22/08/2023,S,900,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,900
000000000000562,601399110,Normal,TOMBINI & CIA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1226,SP,22/08/2023,N,950,SERVIÇO DE CARGA E DESCARGA,950
000000000000562,601399110,Normal,TOMBINI & CIA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1226,SP,22/08/2023,S,276,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,276
000000000000563,601423241,Normal,COOPERATIVA DOS TRANSPORTADORES DO VALE,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,360,SP,23/08/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000563,601423241,Normal,COOPERATIVA DOS TRANSPORTADORES DO VALE,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,360,SP,23/08/2023,S,120,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,120
000000000000564,601610311,Normal,BJ transportes de itatiba ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SP,23/08/2023,N,260,SERVIÇO DE CARGA E DESCARGA,260
000000000000564,601610311,Normal,BJ transportes de itatiba ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SP,23/08/2023,S,"117,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"117,94"
000000000000565,601622764,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",SC,23/08/2023,N,120,SERVIÇO DE CARGA E DESCARGA,120
000000000000565,601622764,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",SC,23/08/2023,S,"68,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"68,97"
000000000000566,601742274,Normal,Kodex logistica,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",RS,24/08/2023,N,480,SERVIÇO DE CARGA E DESCARGA,480
000000000000566,601742274,Normal,Kodex logistica,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",RS,24/08/2023,S,"275,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"275,88"
000000000000567,601747868,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",SC,24/08/2023,N,120,SERVIÇO DE CARGA E DESCARGA,120
000000000000567,601747868,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",SC,24/08/2023,S,"68,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"68,97"
000000000000568,601757816,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,360,SP,24/08/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000568,601757816,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,360,SP,24/08/2023,S,120,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,120
000000000000569,601758804,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,N,480,SERVIÇO DE CARGA E DESCARGA,480
000000000000569,601758804,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,S,240,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,240
000000000000570,601759293,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1440,SP,24/08/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000000570,601759293,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1440,SP,24/08/2023,S,1080,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1080
000000000000571,601760206,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,N,200,SERVIÇO DE CARGA E DESCARGA,200
000000000000571,601760206,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,S,520,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,520
000000000000572,601760713,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,N,200,SERVIÇO DE CARGA E DESCARGA,200
000000000000572,601760713,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,S,520,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,520
000000000000573,601760782,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,N,200,SERVIÇO DE CARGA E DESCARGA,200
000000000000573,601760782,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,S,520,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,520
000000000000574,601762562,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,S,480,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,480
000000000000574,601762562,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000575,601762636,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000575,601762636,Normal,LOG-IN LOGISTICA INTERMODAL S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,720,SP,24/08/2023,S,480,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,480
000000000000576,601792098,Normal,CARGOMANN TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,250,RS,25/08/2023,S,100,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,100
000000000000576,601792098,Normal,CARGOMANN TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,250,RS,25/08/2023,N,150,SERVIÇO DE CARGA E DESCARGA,150
000000000000577,601794788,Normal,EDINI TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,810,RS,25/08/2023,N,600,SERVIÇO DE CARGA E DESCARGA,600
000000000000577,601794788,Normal,EDINI TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,810,RS,25/08/2023,S,210,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,210
000000000000578,601799097,Substituida,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4535,28",SP,25/08/2023,N,2320,SERVIÇO DE CARGA E DESCARGA,2320
000000000000578,601799097,Substituida,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4535,28",SP,25/08/2023,S,"2215,28",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2215,28"
000000000000579,601802860,Normal,LOGFER TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",PR,25/08/2023,N,260,SERVIÇO DE CARGA E DESCARGA,260
000000000000579,601802860,Normal,LOGFER TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",PR,25/08/2023,S,"117,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"117,94"
000000000000580,601844975,Substituida,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,43396,SP,25/08/2023,N,27000,SERVIÇO DE CARGA E DESCARGA,27000
000000000000580,601844975,Substituida,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,43396,SP,25/08/2023,S,16396,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,16396
000000000000581,601846285,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"7620,6",RS,25/08/2023,N,5846,SERVIÇO DE CARGA E DESCARGA,5846
000000000000581,601846285,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"7620,6",RS,25/08/2023,S,"1774,6",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1774,6"
000000000000582,601847443,Substituida,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1351,76",RS,25/08/2023,N,960,SERVIÇO DE CARGA E DESCARGA,960
000000000000582,601847443,Substituida,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1351,76",RS,25/08/2023,S,"391,76",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"391,76"
000000000000583,601848523,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1271,76",RS,25/08/2023,N,960,SERVIÇO DE CARGA E DESCARGA,960
000000000000583,601848523,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1271,76",RS,25/08/2023,S,"311,76",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"311,76"
000000000000584,601876876,Normal,EXPRESSO NEPOMUCENO S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",MG,25/08/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000000584,601876876,Normal,EXPRESSO NEPOMUCENO S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",MG,25/08/2023,S,"206,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"206,91"
000000000000585,601887950,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"885,85",RS,25/08/2023,N,580,SERVIÇO DE CARGA E DESCARGA,580
